"name","brand","ean","price","grammage","category","sale","image"
"REWE Beste Wahl Blattgoldstücke Mandarinen 900g","REWE Beste Wahl","21906879","3.49","900g (1 kg = 3,88 €)","Obst & Gemüse","False","https://img.rewe-static.de/1906872/23270616_digital-image.png"
"Honey Pomelo 1 Stück","None","8718366066562","2.29","1 Stück","Obst & Gemüse","True","https://img.rewe-static.de/0112619/8718040_digital-image.png"
"Birne bunt ca. 200g","None","24188753","0.76","1 Stück ca. 200 g (1 kg = 3,79 €)","Obst & Gemüse","False","https://img.rewe-static.de/2435716/25626156_digital-image.png"
"REWE Regional Apfel rot 900g","REWE Regional","21907470","2.59","1 Stück","Obst & Gemüse","False","https://img.rewe-static.de/1907470/23271236_digital-image.png"
"Florette Salatmischung Fein & Pikant 140g","Florette","3280220208128","1.79","140g (1 kg = 12,79 €)","Obst & Gemüse","True","https://img.rewe-static.de/1907606/20851032_digital-image.png"
"Nashi Birne 1 Stück","None","20008116","1.29","1 Stück","Obst & Gemüse","False","https://img.rewe-static.de/0008117/37395495_digital-image.png"
"Chili rot ca. 20g","None","22016768","0.2","1 Stück ca. 20 g (1 kg = 9,90 €)","Obst & Gemüse","False","https://img.rewe-static.de/2016761/23275430_digital-image.png"
"Karotten mit Grün im Bund","None","8437000005124","1.99","1 Stück","Obst & Gemüse","False","https://img.rewe-static.de/0483010/7361800_digital-image.png"
"Koriander 15g","None","22617255","0.99","25g (1 kg = 39,60 €)","Obst & Gemüse","False","https://img.rewe-static.de/1045852/24320401_digital-image.png"
"Prinzessbohnen 200g","None","6013837566513","2.49","200g (1 kg = 12,45 €)","Obst & Gemüse","False","https://img.rewe-static.de/1902930/23275444_digital-image.png"
"Bio Kartoffeln vorwiegend festkochend 1,5kg","None","28085225","2.69","1,50kg (1 kg = 1,79 €)","Obst & Gemüse","False","https://img.rewe-static.de/8108440/30644913_digital-image.png"
"Champignons weiß ca. 200g","None","20479305","1.38","1 Stück ca. 200 g (1 kg = 6,90 €)","Obst & Gemüse","False","https://img.rewe-static.de/0479306/23272015_digital-image.png"
"Gemüsezwiebeln 750g im Netz","None","21889455","2.19","750g (1 kg = 2,92 €)","Obst & Gemüse","False","https://img.rewe-static.de/8838163/36784004_digital-image.png"
"REWE Bio Blattspinat 100g","REWE Bio","28266709","1.89","100g (1 kg = 18,90 €)","Obst & Gemüse","False","https://img.rewe-static.de/7294456/30744751_digital-image.png"
"REWE Bio Weisskohl 1 Stück","REWE Bio","24673792","2.19","NA","Obst & Gemüse","False","https://img.rewe-static.de/2588136/24569673_digital-image.png"
"Spitzkohl ca. 1kg","None","20482367","3.49","1 Stück ca. 1000 g (1 kg = 3,49 €)","Obst & Gemüse","False","https://img.rewe-static.de/0482366/24569671_digital-image.png"
"Chicoree 500g","None","4260034080416","2.59","500g (1 kg = 5,18 €)","Obst & Gemüse","False","https://img.rewe-static.de/8040507/30744393_digital-image.png"
"Bio Limette 1 Stück","None","28163596","0.59","1 Stück","Obst & Gemüse","False","https://img.rewe-static.de/8218940/29173411_digital-image.png"
"Möhrenstifte","Ready to eat","4000876923188","0.99","200g (1 kg = 4,95 €)","Obst & Gemüse","False","https://img.rewe-static.de/8033047/30825540_digital-image.png"
"Salattrio 1 Stück","None","27016206","1.89","1 Stück","Obst & Gemüse","False","https://img.rewe-static.de/7002796/31583097_digital-image.png"
"Krause Petersilie 30g","None","22617378","0.99","40g (1 kg = 24,75 €)","Obst & Gemüse","False","https://img.rewe-static.de/1045884/24367090_digital-image.png"
"Naschtomaten 400g Eimer","None","8430543023891","3.39","1 Stück","Obst & Gemüse","False","https://img.rewe-static.de/3029089/31264808_digital-image.png"
"REWE Beste Wahl Romatomaten 500g","REWE Beste Wahl","4388860462685","3.69","500g (1 kg = 7,38 €)","Obst & Gemüse","False","https://img.rewe-static.de/8025058/31079836_digital-image.png"
"REWE Bio Blattsalat Mix 125g","REWE Bio","22467003","1.59","125g (1 kg = 12,72 €)","Obst & Gemüse","False","https://img.rewe-static.de/2467008/29022864_digital-image.png"
"Granatapfel 1 Stück","None","4000007116366","1.19","1 Stück","Obst & Gemüse","True","https://img.rewe-static.de/0024368/24569460_digital-image.png"
"Bio Paprika Mini Mix 150g","None","28389576","1.89","150g (1 kg = 12,60 €)","Obst & Gemüse","False","https://img.rewe-static.de/7185911/31588511_digital-image.png"
"Frischer Knoblauch ca. 60g","None","20466244","0.77","1 Stück ca. 60 g (1 kg = 12,90 €)","Obst & Gemüse","False","https://img.rewe-static.de/0466247/7360210_digital-image.png"
"Wildkräuter Salat 125g","None","22030405","1.59","125g (1 kg = 12,72 €)","Obst & Gemüse","False","https://img.rewe-static.de/7719121/37580503_digital-image.png"
"Tafeltrauben kernlos hell und blau 500g","None","4260274271223","3.39","500g (1 kg = 6,78 €)","Obst & Gemüse","False","https://img.rewe-static.de/1105069/25288714_digital-image.png"
"Mandarinen ca. 100g","None","26214498","0.4","1 Stück ca. 100 g (1 kg = 3,99 €)","Obst & Gemüse","False","https://img.rewe-static.de/6214495/3136180_digital-image.png"
"Rewe Feine Welt Römersalat fein 4 Stück","REWE Feine Welt","4260548675542","2.49","4 Stück","Obst & Gemüse","False","https://img.rewe-static.de/7932874/34410980_digital-image.png"
"REWE Bio Rucola 125g","REWE Bio","22179944","1.49","125g (1 kg = 14,90 €)","Obst & Gemüse","False","https://img.rewe-static.de/2179945/23270147_digital-image.png"
"Champignons braun","None","20479220","0.28","1 Stück ca. 40 g (1 kg = 6,90 €)","Obst & Gemüse","False","https://img.rewe-static.de/0479225/23272009_digital-image.png"
"REWE Feine Welt Süße Zwiebeln ca. 300g","REWE Feine Welt","21255779","1.2","1 Stück ca. 300 g (1 kg = 3,99 €)","Obst & Gemüse","False","https://img.rewe-static.de/8687410/34992116_digital-image.png"
"Babytime Feuchttücher sensitiv 2x80 Stück","Babytime","21337345","1.95","2x80 Stück","Babybedarf","False","https://img.rewe-static.de/8320041/29927825_digital-image.png"
"Bübchen 3 in 1 Shampoo & Duschgel + Spülung Meereszauber 230ml","Bübchen","4065331001085","1.79","230ml (1 l = 7,78 €)","Babybedarf","False","https://img.rewe-static.de/8668294/34468934_digital-image.png"
"Freche Freunde Bio Erdbeere Fruchtchips 12g","Freche Freunde","4260249140530","1.99","12g (1 kg = 165,83 €)","Babybedarf","False","https://img.rewe-static.de/2388398/24940090_digital-image.png"
"Erdbär Freche Freunde Bio Apfel Erdbeere und Feige 100g","Freche Freunde","4260249144071","0.95","100g (1 kg = 9,50 €)","Babybedarf","False","https://img.rewe-static.de/7150973/27812243_digital-image.png"
"Duniwell Einmal-Baby-Waschlappen 40 Stück","Duniwell","7321011643721","2.49","40 Stück","Babybedarf","False","https://img.rewe-static.de/0357010/10198750_digital-image.png"
"Bebivita Folgemilch 2 500g","Bebivita","4018852021063","5.75","500g (1 kg = 11,50 €)","Babybedarf","False","https://img.rewe-static.de/8354233/31331716_digital-image.png"
"Babytime Feuchttücher sensitiv 30 Stück","Babytime","21340437","0.75","NA","Babybedarf","False","https://img.rewe-static.de/8319259/29932866_digital-image.png"
"Bebivita Himbeere in Apfel-Birne 4x100g","Bebivita","4018852024279","1.55","4x100g (1 kg = 3,88 €)","Babybedarf","False","https://img.rewe-static.de/2148100/22546440_digital-image.png"
"Babytime Windeln Gr.6 XL 16-30kg 32 Stück","Babytime","22068958","5.55","32 Stück","Babybedarf","False","https://img.rewe-static.de/8323737/30734638_digital-image.png"
"Pampers Baby-Dry Windeln Gr.6 13-18kg 22 Stück","Pampers","8006540715567","7.77","22 Stück","Babybedarf","True","https://img.rewe-static.de/7838677/35509516_digital-image.png"
"Freche Freunde Knusper-Herzchen Bio Banane & Erdbeere 30g","Freche Freunde","4260618523094","1.19","30g (1 kg = 39,67 €)","Babybedarf","False","https://img.rewe-static.de/8000334/31210461_digital-image.png"
"Hipp Müesli-Freund Bio Butterkeks in Apfel-Vanille 20g","Hipp","4062300362239","0.55","20g (1 kg = 27,50 €)","Babybedarf","False","https://img.rewe-static.de/7125253/27231771_digital-image.png"
"Alete Kinderkeks 180g","Alete","4251099603900","1.99","180g (1 kg = 11,06 €)","Babybedarf","False","https://img.rewe-static.de/9498451/2229140_digital-image.png"
"Pampers Baby-Dry Windeln Pants Gr.5 12-17kg 24 Stück","Pampers","8006540711941","7.77","24 Stück","Babybedarf","True","https://img.rewe-static.de/7839196/40361398_digital-image.png"
"Bebivita Bio Fenchel mit Apfel in stillem Mineralwasser 0,5l","Bebivita","4018852032779","1.15","500ml (1 l = 2,30 €)","Babybedarf","False","https://img.rewe-static.de/8658037/35450304_digital-image.png"
"Pufuletti Maisstangen mit Hirse glutenfrei 60 g","None","4260073358200","0.99","60g (1 kg = 16,50 €)","Babybedarf","False","https://img.rewe-static.de/3213618/28438339_digital-image.png"
"Bebivita Anfangsmilch Pre 500g","Bebivita","4018852031796","5.95","500g (1 kg = 11,90 €)","Babybedarf","False","https://img.rewe-static.de/8048931/30843822_digital-image.png"
"Bübchen Shampoo & Duschgel Sportsfreund 230ml","Bübchen","4065331001207","1.79","230ml (1 l = 7,78 €)","Babybedarf","False","https://img.rewe-static.de/8668498/34468936_digital-image.png"
"Alete Mahlzeit zum Trinken Keks 2x200ml","Alete","4251099845126","1.99","2x200ml (1 l = 4,98 €)","Babybedarf","False","https://img.rewe-static.de/0439753/35319587_digital-image.png"
"Bübchen 2 in 1 Shampoo & Duschgel Wasch-Freunde 230ml","Bübchen","4065331001146","1.79","230ml (1 l = 7,78 €)","Babybedarf","False","https://img.rewe-static.de/7851013/35288895_digital-image.png"
"Bebivita Anfangsmilch 1 500g","Bebivita","4018852026655","5.95","500g (1 kg = 11,90 €)","Babybedarf","False","https://img.rewe-static.de/8049032/30843692_digital-image.png"
"Bübchen Traumbad 500ml","Bübchen","4065331001542","3.59","500ml (1 l = 7,18 €)","Babybedarf","False","https://img.rewe-static.de/8631216/34164957_digital-image.png"
"Milupa Milupino Kindermilch 1l","Milupa","4008976091271","2.49","1l","Babybedarf","False","https://img.rewe-static.de/0162023/8130130_digital-image.png"
"Hipp Hippis Ferdi Frosch Bio Erdbeer-Banane in Apfel 100g","Hipp","4062300278547","1.05","100g (1 kg = 10,50 €)","Babybedarf","False","https://img.rewe-static.de/3246436/26439972_digital-image.png"
"Hipp Hippis Thilo Tiger Bio Waldbeeren in Apfel-Pfirsich 100g","Hipp","4062300278554","1.05","100g (1 kg = 10,50 €)","Babybedarf","False","https://img.rewe-static.de/3246502/26439975_digital-image.png"
"Babytime Feuchttücher classic 2x80 Stück","Babytime","21345401","1.95","160 Stück","Babybedarf","False","https://img.rewe-static.de/8069863/29927989_digital-image.png"
"Penaten Creme 150ml","Penaten","3574661491080","2.99","150ml (1 l = 19,93 €)","Babybedarf","False","https://img.rewe-static.de/0937939/8130300_digital-image.png"
"REWE Bio Apfel Birne Erdbeere 90g","REWE Bio","4337256049474","0.59","90g (1 kg = 6,56 €)","Babybedarf","False","https://img.rewe-static.de/8441023/32853792_digital-image.png"
"Hipp Bio Williams-Christ-Birnen 190g","Hipp","4062300290082","1.35","190g (1 kg = 7,11 €)","Babybedarf","False","https://img.rewe-static.de/1127713/6649010_digital-image.png"
"Hipp Bio Pfirsich mit Apfel 190g","Hipp","4062300297067","1.35","190g (1 kg = 7,11 €)","Babybedarf","False","https://img.rewe-static.de/3601030/2580910_digital-image.png"
"Hipp Bio-Apfel 125g","Hipp","4062300297036","0.99","125g (1 kg = 7,92 €)","Babybedarf","False","https://img.rewe-static.de/2133288/10217270_digital-image.png"
"Bebivita Bio Zwieback in Apfel-Banane 250g","Bebivita","4018852029229","1.05","250g (1 kg = 4,20 €)","Babybedarf","False","https://img.rewe-static.de/8441998/31712229_digital-image.png"
"Hipp Bio Banane & Pfirsich in Apfel 190g","Hipp","4062300297081","1.35","190g (1 kg = 7,11 €)","Babybedarf","False","https://img.rewe-static.de/3601005/6762150_digital-image.png"
"Pampers Harmonie Aqua Feuchttücher 3x48 Stück","Pampers","8006540458525","4.99","3x48 Stück","Babybedarf","True","https://img.rewe-static.de/7837418/35395415_digital-image.png"
"Babytime Feuchttücher 99% Wasser 2x80 Stück","Babytime","21342912","3.7","2x80 Stück","Babybedarf","False","https://img.rewe-static.de/8363886/30324835_digital-image.png"
"Bebivita Bio Frucht und Quark Apfel Banane 190g","Bebivita","4018852029489","0.95","190g (1 kg = 5 €)","Babybedarf","False","https://img.rewe-static.de/8500145/32468596_digital-image.png"
"Bebivita Beiss Mich! Apfel-Banane Bio 25g","Bebivita","4018852029175","0.45","25g (1 kg = 18 €)","Babybedarf","False","https://img.rewe-static.de/8230199/30807053_digital-image.png"
"Bebivita Pfirsich in Apfel nach dem 4. Monat 4x90g","Bebivita","4018852018391","2.65","4x90g (1 kg = 7,36 €)","Babybedarf","False","https://img.rewe-static.de/2765638/31501037_digital-image.png"
"REWE Bio Apfel Banane 90g","REWE Bio","4337256054324","0.59","90g (1 kg = 6,56 €)","Babybedarf","False","https://img.rewe-static.de/7999359/32853783_digital-image.png"
"Pampers Sensitive Feuchttücher 5x52 Stück","Pampers","8001841062792","4.99","5x52 Stück","Babybedarf","True","https://img.rewe-static.de/8288905/29169027_digital-image.png"
"Hipp Hippis Anton Affe Bio Apfel-Birne-Banane 100g","Hipp","4062300278530","1.05","100g (1 kg = 10,50 €)","Babybedarf","False","https://img.rewe-static.de/3246427/26439969_digital-image.png"
"Hipp Bio Spaghetti Bolognese 1-3 Jahre 250g","Hipp","4062300255050","1.95","250g (1 kg = 7,80 €)","Babybedarf","False","https://img.rewe-static.de/1118421/20475059_digital-image.png"
"Bebivita Kinder-Spaß Erdbeere in Apfel-Birne 4x90g","Bebivita","4018852028505","2.65","4x90g (1 kg = 7,36 €)","Babybedarf","False","https://img.rewe-static.de/2383297/24847723_digital-image.png"
"Bebivita Kinder-Spaß Apfel-Pfirsich-Mango 4x90g","Bebivita","4018852017332","2.65","4x90g (1 kg = 7,36 €)","Babybedarf","False","https://img.rewe-static.de/1238771/20573092_digital-image.png"
"REWE Bio Quetschie Apfel-Pfirsich-Mango 90g","REWE Bio","4337256055482","0.59","90g (1 kg = 6,56 €)","Babybedarf","False","https://img.rewe-static.de/7997796/32853634_digital-image.png"
"Hipp Bio Äpfel mit Bananen 190g","Hipp","4062300379381","1.35","190g (1 kg = 7,11 €)","Babybedarf","False","https://img.rewe-static.de/0245453/2836420_digital-image.png"
"Hipp Bio Früh-Karotten 125g","Hipp","4062300020719","0.75","125g (1 kg = 6 €)","Babybedarf","False","https://img.rewe-static.de/6902928/2862730_digital-image.png"
"Bebivita Feine Früchte Apfel-Banane 4x100g","Bebivita","4018852008439","1.55","4x100g (1 kg = 3,88 €)","Babybedarf","False","https://img.rewe-static.de/0061194/7446090_digital-image.png"
"Nuk Magic Cup mit Trinkrand und Deckel 230ml","Nuk","4008600307914","9.99","NA","Babybedarf","False","https://img.rewe-static.de/8260747/29126866_digital-image.png"
"Kölln Bio Schmelzflocken Dinkel-Hafer 225g","Kölln","4000540002546","1.85","225g (1 kg = 8,22 €)","Babybedarf","False","https://img.rewe-static.de/0357064/23033697_digital-image.png"
"Bübchen Shampoo & Spülung Prinzessin Rosalea 230ml","Bübchen","4065331001160","1.79","230ml (1 l = 7,78 €)","Babybedarf","False","https://img.rewe-static.de/8724100/34779899_digital-image.png"
"Penaten Pflegecreme Gesicht & Körper 100ml","Penaten","3574661606026","2.99","100ml (1 l = 29,90 €)","Babybedarf","False","https://img.rewe-static.de/7910311/33124791_digital-image.png"
"Hipp Trink-Spaß Bio-Apfelsaft mit stillem Wasser 1-3 Jahre 200ml","Hipp","4062300236424","0.85","200ml (1 l = 4,25 €)","Babybedarf","False","https://img.rewe-static.de/2385336/23711375_digital-image.png"
"Hipp Früchte Freund Zebra Bio Himbeer in Banane-Apfel 23g","Hipp","4062300446069","0.55","23g (1 kg = 23,91 €)","Babybedarf","False","https://img.rewe-static.de/3248055/26389014_digital-image.png"
"Hipp Bio Püree Erdbeere Himbeere in Apfel 160g","Hipp","4062300441576","1.49","160g (1 kg = 9,31 €)","Babybedarf","False","https://img.rewe-static.de/7692479/39281627_digital-image.png"
"Hipp Gute Nacht Bio Grießbrei pur ohne Zuckerzusatz 190g","Hipp","4062300123175","1.45","190g (1 kg = 7,63 €)","Babybedarf","False","https://img.rewe-static.de/0590834/10220150_digital-image.png"
"Hipp Paella mit Bio-Hühnchen & Gemüse 250g","Hipp","4062300377455","1.95","250g (1 kg = 7,80 €)","Babybedarf","False","https://img.rewe-static.de/1916624/20961299_digital-image.png"
"Hipp Bio Zauberriegel Traube-Banane 30g","Hipp","4062300362284","0.79","30g (1 kg = 26,33 €)","Babybedarf","False","https://img.rewe-static.de/8087796/33972992_digital-image.png"
"Hipp Bio Frucht & Getreide Feiner Obstbrei 190g","Hipp","4062300406483","1.35","190g (1 kg = 7,11 €)","Babybedarf","False","https://img.rewe-static.de/4720539/6916980_digital-image.png"
"Hipp Guten Morgen Bio Erdbeere in Apfel-Joghurt-Müsli 160g","Hipp","4062300262652","1.15","160g (1 kg = 7,19 €)","Babybedarf","False","https://img.rewe-static.de/5346622/7445000_digital-image.png"
"Hipp Bio Frucht & Getreide Apfel-Banane mit Babykeks 190g","Hipp","4062300269804","1.35","190g (1 kg = 7,11 €)","Babybedarf","False","https://img.rewe-static.de/0800333/6842750_digital-image.png"
